emotion,id,offensive,source,text
joy,1102.0,0.0,original,Me da alegría lo que está pasando en
others,5637.0,0.0,original,Así quedó el interior de la catedral de de París
fear,4733.0,0.0,translated_en,¿Qué está pasando y puede alguien por favor decirme por qué los vehículos del gobierno están atropellando a civiles?!
sadness,7507.0,0.0,original,"Infeliz hasta cuándo se aferra al poder, ya es hora q el pueblo y todos se levanten"
anger,7769.0,1.0,original,"Pensaron que hoy era el día, pensaron que caería Maduro con el apoyo gringo pero fue un Bahía de Cochinos. Aprendan de Julio del 79: al dictador Somoza le cayó la bazuca. Lean otra vez, bazuca."
fear,1579.0,0.0,translated_en,"Buenas noticias. Pero como se ha dicho, Esta no será una campaña que sólo durará unos pocos meses. Este es un asunto urgente de preocupación para que actuemos. globo terrestre mostrando europa y África"
others,3125.0,0.0,original,"Hoy hablé con uno de mis ex-jefes, me habló del día del libro y el origen de éste. Uno de los jefes más lectores que he tenido, leía casi todos los diarios mexicanos, llegaba muy/muy temprano para dedicar dos o tres horas a la lectura."
others,2984.0,0.0,original,"Registrando en los cajones de mi vieja, me entero (o más bien recordé) que tiene entre sus cosas ""Mujeres: La sexualidad secreta"" de Patricia Politzer cara gritando de miedo"
anger,7578.0,0.0,original,"¿Por qué el Brexit, Bolsonaro, Trump, Orbán o Salvini en sus países sí y en España Vox no? El argumento de que en esos países hay gente muy mala, ignorante y fascista y en España no hay tanta es demasiado simple."
disgust,5995.0,0.0,translated_en,Usted puede encontrar millones para restaurar para 2024 y sin embargo miles de franceses están sufriendo dificultades y usted no hace nada. Un edificio es más importante que su gente. Vergüenza en usted!
joy,3167.0,0.0,original,La Liga es nuestraaaaaaaaaaaa. Felicidades a todos los culés. Un abrazo campeón para todos.
joy,3285.0,0.0,original,trofeo ¡CAMPEONES DE 2018-19!8 ligas en 11 años. Lo extraordinario es que parezca normal. pincel paleta de pintor círculo azul círculo rojo corazón rojo corazón azul trofeo
joy,675.0,0.0,original,y son dos pueblos hermanos que nadie hará romper su amistad y el que piense hacerlo está muy equivocado bandera cuba corazón rojo bandera venezuela
joy,4548.0,0.0,original,Y la gente que decía que sanchez era un presidente ocupa?? pues va a ser que no... Ahora a pactar con podemos!!!! Y a progresar e ir para arriba!! Está España si me gusta!!
others,7053.0,0.0,original,"El papa saludó a Greta Thunberg, la activista contra el cambio"
surprise,6841.0,0.0,original,A le ha pasado por encima un terremoto!
others,6954.0,0.0,original,"""Si las soluciones dentro del sistema son difíciles de encontrar quizá debemos cambiar de sistema."" Porque quizá también debamos romper con el sistema adultocentrista y abrirnos a la perspectiva de la"
others,3043.0,0.0,original,"Esta antología de textos pedagógica es simplemente hermosa. Se trata de un libro-disco o un disco-libro. Mi texto ""Odio la Escuela"" habla de la paradoja que experimenta la sociedad al enviar a los chicos a la escuela deshaciéndose de la responsabilidad de educarlos."
joy,4860.0,0.0,original,"Los derechos ganan a las derechas, no puedo estar más feliz hoy manos aplaudiendo tono de piel claro manos aplaudiendo tono de piel claro manos aplaudiendo tono de piel claro manos aplaudiendo tono de piel claro"
others,1499.0,0.0,original,"Joder otro día sin dormir, primero escrutinio luego la gran batalla de"
others,3175.0,0.0,original,Barcelona es campeón de . Venció 1-0 a Levante y se corona por vez número 26.
sadness,266.0,0.0,original,"+ graves) no se rinden, me da pena que se les valore tan poco el trabajo que realizan, no sabéis la de historias que me a contado mi padre y de las cuales os pueden llegar a sorprender. Sin ellos no sé qué haríamos"
others,3506.0,0.0,original,Almenos este Arbitro no le está regalando nada al farsa
joy,5321.0,0.0,original,Hoy nos manifestamos para cambiar el curso de la historia los jóvenes se empoderan y salen a a las calles a exigir que se tomen medidas urgentes y nos dan una lección de trabajo colectivo por un futuro mejor
surprise,3212.0,0.0,original,"EN DIRECTO | Barça 0-0 Levante. Los de Valverde dominan, pero no… Ver:"
disgust,6019.0,1.0,translated_en,Vea nuestros librosSistemas de control para idiotas completos: Arduino para idiotas completos: DSP para idiotas completos:
joy,2782.0,0.0,original,"En el uno de mis favoritos “El Principito”, el primero que leí completo, gran regalo de mi Tía Elva, siempre agradecido con ella, me enseñó mucho en el aula, pero más en la vida."
sadness,7420.0,0.0,original,"Hoy París es menos París, el mundo entero lamenta los daños que sufrió la Catedral de Notre Dame. Espero que la reconstrucción deje la Catedral tal y como estaba."
joy,3998.0,0.0,original,GRACIAS GRACIAS POR ESTE GANE. GRACIAS MESSI.
sadness,2332.0,0.0,original,Extrañando mi rinconcito lleno de libros de diseño (y otras menudencias).
others,8124.0,0.0,original,Lo único que odio de ser verde es que use el color de mi piel para hacer campaña.
disgust,5367.0,0.0,original,"Si no fuésemos estúpidos/as,los gestores de nuestro sistema alimentario estarían en prisión, por actos criminales contra la naturaleza y la salud pública."
others,1421.0,0.0,original,"Pablo Iglesias compara el con : ""Veremos si triunfan los caminantes blancos"". El líder de Podemos hahecho esta analogía con la serie en la : ""El mundo está velando armas"". (VÍDEO cámara de cine )"
sadness,7225.0,0.0,original,El 11ème Festival de Cinéma Péruvien de torre de tokio se desarrolla con la tristeza y pérdida irrecuperable para la cultura y la historia gracias al esfuerzo de su directora Jovita Maeder y Más info aquí visita
disgust,1603.0,0.0,translated_en,Es una pena que tengamos regulaciones 'ridículas' que impidan el fracking causando temblores de tierra y que algunos ministros finalmente estén escuchando la realidad de . Me alegra que ella haya renunciado si esa es su actitud hacia la urgencia de la
disgust,8153.0,0.0,original,Asco me da el señor Sánchez
sadness,249.0,0.0,original,"Es triste saber que sobrevivió cosas peores, incluyendo a la revolución francesa y dos guerras mundiales pero no pudo sobrevivir a nuestra época. A esta época horrible que lo único que hace es destruir las cosas más hermosas que nos dejaron las generaciones pasadas."
joy,2099.0,0.0,original,MAGISTRAL. No he escuchado música que pueda explicar tan bien sin palabras lo que sucede en una escena. Pelos de punta.
joy,1908.0,0.0,original,La espera a merecido la pena... El mejor capítulo de las 8 temporadas cara gritando de miedo cara gritando de miedo cara gritando de miedo
disgust,5347.0,0.0,translated_en,"No se puede perforar el petróleo sin la tecnología estadounidense offshore y onshore. Ese es el problema, no el socialismo."
sadness,637.0,0.0,original,"En estamos seguros de que actualmente, y durante más de 15 años, agentes del régimen cubano han estado reprimiendo en . Esbirros que golpean y encarcelan en las calles y prisiones de Cuba, están en Venezuela y otros miles han pasado por este país"
disgust,98.0,0.0,translated_en,"3. Re:- ¿Un ""movimiento juvenil"" promovido por todas las élites de la política a la , de la a la Y no tienes un pensamiento crítico?- ¿Sigues haciendo preguntas difíciles o simplemente propagandistas vendiendo la voluntad de la élite gobernante?"
anger,7926.0,1.0,original,Y ahora como me duermo yo joder
disgust,2899.0,0.0,translated_en,El mismo ANC que sopló las llamas del racismo antes de que el odiará su forraje de voto después de las elecciones y conducir sobre ellos con vehículos de la policía como el camarada Manduro su amigo hizo hoy. Estúpido definido.
anger,361.0,0.0,original,Ya terminaron de angustiarse los snob argentinos por el incendio en ? Por qué no van a dar un paseo esta mañana por la villa 11-14?
anger,7559.0,0.0,original,Cuando tu madre no te dió la teta y pagas ese rencor con el mundo.
surprise,1372.0,0.0,original,Todo parecía perdido... y apareció Arya
disgust,601.0,0.0,translated_en,Las donaciones benéficas se benefician de una deducción fiscal del 60 por ciento en Francia.
joy,2907.0,0.0,original,"Esta mañana un alumno me ha regalado este libro... mujer encogida de hombros tono de piel claro medio mujer encogida de hombros tono de piel claro medio y creo que me va a venir muy bien cara llorando de risa cara llorando de risa cara llorando de risa cara sonriendo con sudor frío cara sonriendo con sudor frío en Madrid, Spain"
disgust,5666.0,1.0,translated_en,"El único requisito sería si pusieran su nombre en él, porque no hace nada gratis."
sadness,7387.0,0.0,original,"No te conozco, pero tu divinidad, belleza y valor histórico siempre han sido icono en mi mente, representado en tu majestuosa arquitectura. Yo al igual que todos lamento tan triste tragedia."
others,3791.0,0.0,original,"No entiendo el fútbol. Como un equipo que ha superado nítidamente a otro, esté perdiendo 3x0."
joy,3538.0,0.0,original,"Nunca he tenido tanta simpatía por un equipo internacional, del cual podría considerarme hincha; pero hoy quisiera que gane la . Su historia, sus figuras de antaño y actuales son un verdadero lujo"
joy,5721.0,0.0,original,Nosotros fuimos a ver y después nos comimos una pizza con huevos frito y papas fritas arriba. Como lo relaciono con eso siempre la amaré.
surprise,633.0,1.0,translated_en,¿Cómo se puede esperar que la gente duerma después de ese episodio?
disgust,6642.0,0.0,translated_en,¿Soy el único que cree que lo que está pasando es una situación importante? Estados Unidos por un lado Rusia por el otro. Príncipe con sus mercenarios. Esto parece ser una distracción que potencialmente costará vidas estadounidenses y pagar impuestos $.
surprise,25.0,0.0,translated_en,"Dos tipos alimentan a un gato raro, no creo que ella va a volver y traer una sorpresa a ellos"
sadness,1620.0,0.0,original,Siento que lloró más por el que por Kal Drogo.
anger,8183.0,1.0,original,HOLA DERECHA! QUE IGUAL NO SOMOS GILIPOLLAS!!!!
disgust,1993.0,0.0,translated_en,El gobierno de Macron hará todo lo que pueda para ocultar la verdad sobre lo que sea esa verdad.
joy,4067.0,0.0,original,El golazo de Messi y es ovacionado por el público
anger,8355.0,1.0,original,lo dije y lo repito. Salga lo que salga es una puta mierda porque tenemos unos dirigentes mediocres. Vaya panorama.
sadness,354.0,0.0,original,"Triste momento, se cae a pedazos la aguja de La Catedral de Notre Dame, con más de 600 años de antigüedad."
joy,6490.0,0.0,original,¡¡¡Barcelona acaba de ganar su liga #26 en su historia!!! trofeo
others,1924.0,0.0,original,10 spin-offs de que nos gustaría ver tras el final de la serie
joy,3426.0,0.0,original,Campeón de ... sin quitar el sufrimiento ... Con gol de ... Cómo tenía que ser ... cara radiante con ojos sonrientes cara radiante con ojos sonrientes cara radiante con ojos sonrientes
disgust,7748.0,1.0,original,Definitivamente es una desgracia. La forma en que justifica a en dan ganas de vomitar. Justifica habernos obligado a votar en su contra. Al parecer el mal escogido sí fue el mal menor.
others,764.0,0.0,original,La policía de reprime gravemente a manifestante a favor del gobierno de
sadness,573.0,0.0,original,"Toda un Icono de la Religión Cristiana, la cultura , la Literatura y cuantas historias y filmaciones de películas se hicieron ahí, una belleza se hace cenizas fuego cara llorando manos en oración tono de piel claro"
sadness,7236.0,0.0,original,"Dentro de hay una Virgen de Guadalupe, ayer mi madre le decía a esa virgen que apagará el incendio. Yo recordaba nuestra foto ahí. Sentí una tristeza terrible."
joy,3640.0,0.0,original,Si tienes al mejor jugador de la historia las cosas son mucho más fáciles
others,1999.0,1.0,original,Bueno... veremos morir... Eso sí vemos algo... porque la calidad es un verdadero truño.
joy,2881.0,0.0,original,Leer proporciona una mejor visión del mundo cara de empollón ¡Feliz y ! libro abierto
others,6656.0,0.0,original,El se creía que iba a ganar en el Camp Nou como lo hizo el
surprise,1894.0,0.0,original,IMPOSIBLE DE VER: Melisandre podría estar ya en Invernalia y esta teoría lo demuestra cara gritando de miedo vía
surprise,1591.0,0.0,original,La gran ventaja de que mate a sus protagonistas desde su 1a temporada es que genera tensión en el espectador. Solo así se puede sorprender y crear episodios como el 8x03 : BRUTAL
joy,2270.0,0.0,original,"Tener un hijo, plantar un árbol y escribir un ...¡Cómo no celebrarlo! Ya cumplí... y muy pronto será más de uno. Gracias por el apoyo de siempre..."
surprise,1318.0,1.0,translated_en,¿Qué demonios está pasando?
joy,5310.0,0.0,original,Mucho ánimo a todos los estudiantes que hoy se movilizan contra el cambio climático. Los mayores tenemos que aprender de los más jóvenes. Vosotros sois la esperanza y el futuro.
disgust,4572.0,0.0,original,Aproximadamente un 10% de Epañita ha votado a VOX. ÉSA gente nos odia por quienes somos. No lo olvidéis aunque tengamos una victoria aparente
sadness,7191.0,0.0,original,"Qué triste, qué gran pérdida para el mundo y en especial para la iglesia"
surprise,1746.0,0.0,original,Joder joder joder q capítulo
disgust,2237.0,0.0,translated_en,Esto es cerca de 3 millones de ciudadanos que salen del país desde 2012. Saliendo debido a un gobierno fallido y corrupto. La gente se levanta para una vida mejor porque y falló!!!
others,2844.0,0.0,original,"En sus obras ha tratado de describir como funcionan las empresas, cuál es el futuro del y que hacer para que evolucione en pro de mejorar las empresas. es un clásico ""moderno"" para los negocios."
disgust,8189.0,1.0,original,y UPYD?!?!? DÓNDE COÑO ESTÁS!!!
anger,3171.0,0.0,original,"El Real Valladolid está siendo, de forma absolutamente destacada, uno de los equipos más perjudicados esta temporada. El 99% de las decisiones, les perjudican. Y que no cuenten películas."
joy,2682.0,0.0,original,Estoy feliz de haber retomado mi hábito de lectura este 2019!!! Llevo 10 libros!!!
surprise,175.0,0.0,translated_en,"Como dice el Ministerio de Relaciones Exteriores de Rusia parado de salir hoy, dice que el conflicto necesita ser resuelto con ""interferencia destructiva del exterior"" y los insta a ""cerrar las disputas internas por medios políticos y civilizados"""
joy,6030.0,0.0,original,Ayer q fuimos un ratito en el yate a ver a
disgust,3364.0,0.0,translated_en,"temporada 8, episodio 3 fue un gran episodio con un gran final de giro - en un vacío. En el contexto de toda la carrera de la serie, los showrunners se atornillaron el perro."
disgust,4084.0,1.0,translated_en,No nos mientamos a nosotros mismos.... ese episodio fue realmente un poco mierda.
surprise,1533.0,0.0,original,Por fin puedo respirar... Ya acabado el último capítulo 8x3... Qué tensión... Sigo ¿Es espectacular o soy yo que soy muy fan? ¿Teorías y especulaciones de lo que estar por venir?
disgust,1422.0,0.0,translated_en,"Todo lo que sé, ustedes, idiotas del pueblo, es mejor asegurarse de que no se convierta en un baño de sangre sirio. Este es nuestro hemisferio, este tipo de muerte y destrucción no es lo que hacemos en nuestro propio suelo. Este comportamiento no es lo que somos."
others,500.0,0.0,original,y si dejamos de comernos la cabeza y nos comemos la boca? estaria bien no?
disgust,153.0,0.0,translated_en,No quiero que ninguno de estos equipos a través de. Barca sólo están jugando y rodando como una bala les ha golpeado. Ajax vs Spurs habría sido una final ideal
others,3646.0,0.0,original,paciente el . Muy buen equipo!. Hasta aca la vuelta será imperdible.
joy,3945.0,0.0,original,Buenos días amigos!!!! sol con cara bebida caliente sol con cara bebida caliente sol con cara bebida caliente sol con cara bebida caliente sol con cara Hoy se juega la ida de la otra semifinal de la UEFA .
others,3044.0,0.0,original,"Un dia tus libros y mis libros estarán en el mismo librero... Pero yo los acomodo porque *órden alfabético*... Sí, lo sé, soy una romántica...."
others,7060.0,0.0,original,¡Ojalá en un . Una movilización global respaldada por la generación !
others,501.0,0.0,original,Este Disney recreando las películas animadas
surprise,3781.0,0.0,original,Está como loco sale empate??
anger,8396.0,1.0,original,Real fracaso el supuesto golpe d estado a Como arrancaban esos maricones cobardes a las distintas embajadas xD unos putos!! No se si desear el golpe para que se devuelvan cagando todos estos venezolanos q estan en mi pais o seguir apoyando el regimen de
others,5336.0,0.0,original,la niña de 16 años nominada al de la Paz
others,3451.0,0.0,original,Justo cuando era el mejor momento del francés:
joy,854.0,0.0,original,"¡VALIENTE! Las palabras de un funcionario que apoya a Guaidó: “Confiemos en Dios, todos podemos” (+Video)"
others,5503.0,0.0,original,La UEFA abre una investigación disciplinaria a Neymar por sus críticas al arbitraje
joy,2702.0,0.0,original,"Muy buena lista!! El mejor “Adiós al séptimo de línea” me lo leí cuando vivía en Antofagasta, mejor dicho por estar en esa zona lo “viví”"
disgust,4086.0,0.0,translated_en,"Mi corazón se dirige a los afectados por la tragedia... ¡Pero no hay razón para donar a una organización por valor de $30 maldito BILLION!!! Y mucho menos a una ""religión"" retorcida y engañosa."
disgust,2869.0,0.0,translated_en,Esto parece un socialista sacudiendo sus llaves aquí.
anger,8374.0,1.0,original,"Yo recomiendo bloquear a cada imbécil comunista desestabilizador para q no puedan hablar y nadie les presté atención: A BLOQUEAR LOS PAGADOS X G2 Y CHAVISTAS DE MIERDA, NO LOS DEJEMOS HABLAR!!"
joy,1996.0,0.0,original,"8x03Vale, he tenido que esperar 3 episodios para disfrutar en serio, pero ha valido la pena."
joy,2509.0,0.0,original,"El olor del papel, el pasar las hojas y verlas crecer cuando se acerca al final siempre será un placer"
others,3456.0,0.0,original,Que le avisen a quien ganó hoy y que le recuerden que el sigue vigente.
anger,8366.0,1.0,original,Malditos canallas
others,1204.0,0.0,original,Bolton: En Venezuela no hay un golpe de Estado
disgust,7143.0,0.0,translated_en,Tomemos esa ira y tristeza y concéntrate en esta barbarie. ¿Valoramos realmente la vida humana y los derechos universales? Todos los estadounidenses comparten el apoyo continuo a este conflicto. Debe terminar.
surprise,6088.0,0.0,original,¿Qué nos espera? Análisis del TRÁILER del episodio 8×04 de Juego de Tronos
others,2889.0,0.0,original,El libro que me estoy leyendo es tan sencillo como este xD
disgust,1796.0,0.0,translated_en,"Sí, yo soy el que en la negación ... sin embargo, son todos ustedes (Conservadores) que creen que el problema con el capitalismo. ¡Buena! (1)"
anger,4966.0,0.0,original,"Estate tranquilo, Santi. Podrás seguir viviendo del cuento unos años más."
others,4611.0,0.0,original,"ostras!! Pensaba que este de VOX iba a cantar ""buenas noches señora..."" . Es el comienzo..... de su fin!!! pulgar hacia abajo pulgar hacia abajo pulgar hacia abajo pulgar hacia abajo pulgar hacia abajo pulgar hacia abajo manos aplaudiendo manos aplaudiendo manos aplaudiendo"
sadness,2122.0,0.0,original,"No me gustó como le quitaron protagonismo a los lobos por los dragones, que a la final ni sirvieron"
others,2374.0,0.0,original,Sea el o sería bueno recordar los buenos hábitos con ambos...
joy,4719.0,0.0,original,"Ejerciendo nuestro derecho al voto, hoy con más razón que nunca, por las generaciones que vienen y por las que lucharon para que hoy podemos ejercerlo"
joy,3489.0,0.0,original,No hay palabras suficientes para describir lo que hizo una joya de golazo que quedará en la historia de la es magnífico poder presenciar a este fenómeno del fútbol
joy,6178.0,0.0,original,y para mi ¡magnifica combinación!
others,2276.0,0.0,original,tiene disponible su Base de Datos en hoy especial en en
joy,2955.0,0.0,original,"Te leo un pedacito de uno de mis libros favoritos, querida Yolanda."
anger,5156.0,0.0,original,"Es alarmante que en todo el poder político de la CEE, no exista un solo líder político, con coraje , para decirle a los Europeos la verdad , y que tenga que ser una niña autista sueca la que informe de un inminente colapso ."
joy,5574.0,0.0,original,Qué opino del incendio de la Iglesia ? Una iglesia menos para la corrupción y pederastía católica. cara radiante con ojos sonrientes
others,2869.0,0.0,original,El temor de un hombre sabio
joy,2601.0,0.0,original,"Hoy en el te invitamos a conocer la Librería Mar Adentro, y a disfrutar con el gran acerbo de títulos con los que cuenta. ¡Muchos de estos enfocados en la historia de Veracruz! chispas cuaderno"
others,5636.0,0.0,original,Ya estamos afuera de la catedral de despiendola como ella hubiera querido
surprise,2022.0,0.0,original,Dios mío lo que acabo de ver.... Mejor capítulo de la historia sin duda.
others,3312.0,0.0,original,"La afición azulgrana ha tomado Canaletas, clásico lugar de celebración de los títulos del Barcelona"
joy,4102.0,0.0,original,Menos mal que esta Vidal
sadness,1217.0,0.0,original,"Es imposible ver las noticias de y no sentir impotencia ganas de llorar y que se desgarra el Alma. morirás en tu propia ley, por qué el que mal hace mal le va."
surprise,4399.0,0.0,original,Pedro Sánchez es capaz de salir esta noche en Juego de Tronos venciendo a los Caminantes Blancos.
others,5806.0,0.0,original,Que nunca se le olvide a el ZASCA internacional que le acaban de propinar.
joy,2792.0,0.0,original,"Nos gusta leer y en el queremos conocer tus gustos literariosBúscanos en dorso de mano con índice hacia abajo tono de piel claro responde a la pregunta en nuestros , te leemos cara guiñando el ojo"
joy,1624.0,1.0,original,"8x03Menos mal que al final me dan una alegría y puedo irme a dormir, sin acordarme de la familia de todos los guionistas, productores, directores etc"
others,4903.0,0.0,original,Tezano no iba mal encaminado
anger,7828.0,0.0,original,"Maldita sea, se los bajaron a todos"
fear,2744.0,0.0,translated_en,¿Podría decirme si la Corona de Thorns fue salvada?
anger,402.0,0.0,original,Que estén claras las reglas desde un principio y de acuerdo todos. Ni tendrían porque no aceptar el resultado final. Ahí no hay excusas de mano negra o malos entendidos.
joy,1365.0,0.0,original,¡Allá voy! Dispuesta a ver Helado en mano... cara de dragón
others,6658.0,0.0,original,Luego dicen que es el barsa el que roba..
sadness,5701.0,0.0,original,"La verdad es muy penoso lo de pero más penoso es el 4,7 de inflación de la Argentina"
disgust,3092.0,1.0,translated_en,"Asilo nazi Gran Bretaña, país impactante en el que vivir."
others,1793.0,0.0,original,Que cómo he estado durante el capitulo?? Muy tranquilo todo... cara revolviéndose de la risa cara revolviéndose de la risa cara revolviéndose de la risa cara sonriendo con superioridad cara sonriendo con superioridad cara sonriendo con superioridad
joy,2538.0,0.0,original,"¡¡Feliz día del libro!! corazón rojo libros Estas han sido mis compritas, especial cara con mano sobre la boca estrella fugaz Desde hace tiempo quería y ya puedo hincharle el diente bocadillo de pensamiento Y la maravilla de que me tiene muy sorprendida bola de cristal"
sadness,7503.0,0.0,original,Que pena da este ¿Periódico? cara sonriendo con superioridad
fear,7608.0,0.0,original,Encima he visto esta foto en el instagram de y me ha dado un miedo que flipas el futuro de España
others,3677.0,0.0,original,Quien se lleva el duelo frente a frente? corazón rojo : Van Dijk repetir : Messi
joy,3299.0,0.0,original,eres el mejor de la historia Vamos por más
others,3026.0,0.0,original,"En el celebramos el esfuerzo de los escritores venezolanos por mostrar en España lo mejor de Venezuela. Y en , de la mano de , una representación de ellos lo demuestra."
joy,2983.0,0.0,original,El primer libro que me leí fue Humillados y Ofendidos porque estaba en la biblioteca de mi abuela. Tuve que leerlo de nuevo unos años después para lograr acogerlo con amor. Así inicio mi elevado gusto por Rusia¿Te acuerdas de tu primer libro?
others,5813.0,0.0,original,Comenzó la represión en las concentraciones de y
joy,3478.0,0.0,original,"Gooooooolaaaazoooo de el MEJOR DEL MUNDO, EL ÚNICO"
others,5881.0,0.0,original,Los militares siguen pidiendo asilo a países vecinos.
others,2920.0,0.0,original,"Si no sabes qué más leer, te recomendamos estos libros para que mejores tus"
disgust,1217.0,0.0,translated_en,"Pobre ep. Así que con la esperanza de que haya una mayor conspiración por venir que responderá a todo el concepto de caminante blanco, se sintió demasiado Disney."
surprise,6568.0,0.0,original,La madre que te parió cara asombrada valla golazo.
others,769.0,0.0,original,Porqué es tan difícil abrir período de transicion y convocar elecciones libres con observación internacional Sr. ?
sadness,7288.0,0.0,original,Que triste me siento. La catedral d q resistió las mayores desgracias; q fue un modelo d belleza y cultura; q era el sueño d todo arquitecto e ingeniero civil. Solo espero q pronto la arquitectura e ingeniería moderna logren ponerla d pie. Invaluable riqueza histórica
anger,8334.0,1.0,original,"Cambiando de tema, cómo me jode que utilicéis una imagen de El Señor de los Anillos pa vuestras mierdas, siendo de mis pelis favs, coño."
sadness,4797.0,0.0,original,Hasta que no haya 3 millones de parados más (2 años de psoe) no espabilaremos. Disfruten lo votado
surprise,5696.0,0.0,original,No se derriten los cirios por las altas temperaturas???
joy,4173.0,0.0,original,yo si veo al barsa favorito por que hoy he visto que dios es del barsa
others,5905.0,0.0,original,La diferencia de con es que Chile tenía un
anger,8208.0,1.0,original,"Si gana el PSOE, menuda fiesta de Putas y farlopa se van a pegar día sí, día también, a ver si por lo menos lo regulan y pagan impuestos.... Algo sacaremos."
joy,1094.0,0.0,original,unidos con Guaido..... acompañarlo.... Fuerza y Fe.....
fear,5061.0,0.0,translated_en,hace de todos una víctima potencial
disgust,1075.0,0.0,translated_en,La gente de !! tan hilarante película que usted está dirigiendo. usted sólo quiere aceite. aceite aceite aceite aceite tan una vergüenza.
sadness,494.0,0.0,original,"Lamento profundamente lo ocurrido en París, muy triste tanta historia en llamas...187 años de Construccion,674 años de Historia, Un par de horas para perder. . La estructura podría salvarse vamos a ser optimistas."
joy,1580.0,0.0,original,"¡Da comienzo la semana y nada mejor para hacerlo que disfrutando de los nuevos capítulos de , y además de la de !"
joy,5403.0,0.0,original,Reino Unido declara el cambio climático como emergencia nacional via
joy,4479.0,0.0,original,Me hubiese gustado una España teñida de morada pero no puedo ocultar mi orgullo de ver esta estampa dorso de mano con índice hacia abajo
others,3952.0,0.0,original,Qué injusto que es el fútbol cuando te pillas con Messi equipado del Barcelona.
surprise,3831.0,0.0,original,El árbitro la va a liar por perdonar tantas tarjetas.
sadness,309.0,0.0,original,"resistió las guerras de la religión,la revolución francesa,resistió la comuna parisina yresistió dos guerras mundiales,resistió más de 8 siglos,pero no pudo resistir nuestra época!!! cara gritando de miedo"
disgust,5402.0,0.0,translated_en,Me arrepiento instantáneamente de esta decisión.
sadness,359.0,0.0,original,"Triste noticia la del incendio de , no sólo por lo que representa como referente religioso, sino como recinto historico y cultural."
others,6325.0,0.0,original,radio Terminó el primer tiempo: 0-0 bandera colombia titular
others,8292.0,1.0,original,El referí medio pelotudo no?
sadness,250.0,0.0,original,Que Pena enorme .. un beso grande.. cuánto me acordé de vos..!
anger,972.0,0.0,original,"acto del en el marco del y x el Día Internacional de la Clase ObreraContra el ajuste del , y los gobernadores Contra el intento del golpe de estado en ¡Fuera el imperialismo de América Latina!"
disgust,6276.0,0.0,translated_en,La gente que llora por Guaido realmente está diciendo sobre ellos $elve$
others,5076.0,0.0,original,"Buenos días, por lo visto pronto empezaremos con las protestas de los chalecos amarillos como en Francia, pero aquí deberían ser verdes para no confundirse con los independentistas."
joy,1602.0,0.0,original,Noche prácticamente redonda. En España gobierna la izquierda y desde Poniente nos llega el mejor capitulazo que jamás una serie haya dado. Ojalá no tuviese que madrugar.
joy,2826.0,0.0,original,"Hola, abuela: Hoy hace exactamente un año desde que hablamos por última vez, y no sabes lo especial que resulta. …"
others,1223.0,0.0,original,"Me parece muy difícil que eso sea así si todavía no lo ha dicho. Aunque claro, las comunicaciones no están funcionando muy bien en ."
anger,17.0,0.0,original,Vamos muy mal cuando ya ni nos respetamos nostros mismos. Vergüenza!
disgust,214.0,0.0,translated_en,Siento aversión por todos los políticos corruptos... ¿Por qué no pueden centrarse en hacer bien su trabajo?
joy,4598.0,0.0,original,Conclusión de las es: todo quedó en un susto! Gracias por ejercer derecho a voto gracias por no regalar tu derecho a otros. A ver si ahora la política aprende la lección de cómo deben trabajar y dejar de centrarse en sus intereses sino en los ciudadanos
anger,1023.0,0.0,original,No tiene vergüenza el presidente argentino doble moral. Alienta el golpe de estado en el país hermano y repudia un paro legítimo en su país tildando de golpistas a los trabajadores
joy,4515.0,0.0,original,mandarina Contentos con las primeras valoraciones
others,1350.0,0.0,original,Todo hoy no son malas noticias. Es posible que venezuela sea libre al fin
others,5724.0,0.0,original,"Maneras de ver , un suceso para la reflexión..."
joy,2665.0,0.0,original,Feliz Todo está en los libros
anger,8120.0,1.0,original,"Apoderados de V cara vomitando X coaccionando a Presidencias de Mesa durante el recuento. Están nerviosos, amenazantes y quieren provocarnos a nosotras. No lo conseguirán"
joy,5039.0,0.0,original,"Como mujer, LGTB+ y como periodista no os imagináis lo que agradezco que mi país haya respondido en las urnas contra la violencia y el odio de la extrema derecha."
disgust,3349.0,0.0,translated_en,como todo soldado sabe que no lanzas un ataque frontal con caballería
others,3948.0,0.0,original,Messi es el mejor jugador de la Historia
sadness,182.0,0.0,original,De rodillas jóvenes franceses rezan ante la tragedia
joy,2466.0,0.0,original,"Algunos leen por ocio, otros por cultura, y unos pocos para labrarse un futuro mejor. Sea cual sea el motivo nunca dejes de leer un libro. ¡Feliz día del libro! …"
sadness,7527.0,0.0,original,"Me da pena que 2.000.000 de españoles estén a favor del racismo, la homofobia, el machismo..."
others,6189.0,0.0,original,23 de abril: Día Internacional del Libro. libro abierto
sadness,286.0,0.0,original,"Para sentir pena no es necesario ser creyente. Un monumento histórico,un himno, una bandera se respeta. La insensibilidad y el desprecio que vi hoy es de no creer, las creencias de otros no deben ser juzgadas y a la vez uno no tiene q imponerle a otros lo q uno cree."
joy,5026.0,0.0,original,"No pasaron, y el Rayo le ganó al Real!!!!"
disgust,7756.0,1.0,original,"¿ En serio? Que vergüenza para el periodismo, o quizá ninguna, porque esto no es periodismo, es un panfleto amarillista propagador de bulos y fakes como este..."
